file_path,dog,video,split
/Users/kingsley/Downloads/data/raw/Mafia_The_PitBull/video2/UCS8orEh5CcGm2LRELwWcqOg+Zre1r2MFL0g+00002+00005.wav,Mafia_The_PitBull,video2,train
/Users/kingsley/Downloads/data/raw/Mafia_The_PitBull/video3/UCS8orEh5CcGm2LRELwWcqOg+EIM2XmxK_Hc+00000+00000.wav,Mafia_The_PitBull,video3,train
/Users/kingsley/Downloads/data/raw/Mafia_The_PitBull/video3/UCS8orEh5CcGm2LRELwWcqOg+EIM2XmxK_Hc+00000+00001.wav,Mafia_The_PitBull,video3,train
/Users/kingsley/Downloads/data/raw/Mafia_The_PitBull/video3/UCS8orEh5CcGm2LRELwWcqOg+EIM2XmxK_Hc+00000+00002.wav,Mafia_The_PitBull,video3,train
/Users/kingsley/Downloads/data/raw/Mafia_The_PitBull/video3/UCS8orEh5CcGm2LRELwWcqOg+EIM2XmxK_Hc+00000+00003.wav,Mafia_The_PitBull,video3,train
/Users/kingsley/Downloads/data/raw/Mafia_The_PitBull/video3/UCS8orEh5CcGm2LRELwWcqOg+EIM2XmxK_Hc+00000+00004.wav,Mafia_The_PitBull,video3,train
/Users/kingsley/Downloads/data/raw/Mafia_The_PitBull/video3/UCS8orEh5CcGm2LRELwWcqOg+EIM2XmxK_Hc+00000+00005.wav,Mafia_The_PitBull,video3,train
/Users/kingsley/Downloads/data/raw/Mafia_The_PitBull/video4/UCS8orEh5CcGm2LRELwWcqOg+buvFGFFX6ck+00000+00000.wav,Mafia_The_PitBull,video4,test
/Users/kingsley/Downloads/data/raw/Mafia_The_PitBull/video4/UCS8orEh5CcGm2LRELwWcqOg+buvFGFFX6ck+00000+00001.wav,Mafia_The_PitBull,video4,test
/Users/kingsley/Downloads/data/raw/Mafia_The_PitBull/video4/UCS8orEh5CcGm2LRELwWcqOg+buvFGFFX6ck+00000+00002.wav,Mafia_The_PitBull,video4,test
/Users/kingsley/Downloads/data/raw/Mafia_The_PitBull/video4/UCS8orEh5CcGm2LRELwWcqOg+buvFGFFX6ck+00000+00003.wav,Mafia_The_PitBull,video4,test
/Users/kingsley/Downloads/data/raw/Mafia_The_PitBull/video4/UCS8orEh5CcGm2LRELwWcqOg+buvFGFFX6ck+00000+00004.wav,Mafia_The_PitBull,video4,test
/Users/kingsley/Downloads/data/raw/Mafia_The_PitBull/video4/UCS8orEh5CcGm2LRELwWcqOg+buvFGFFX6ck+00000+00005.wav,Mafia_The_PitBull,video4,test
/Users/kingsley/Downloads/data/raw/Mafia_The_PitBull/video4/UCS8orEh5CcGm2LRELwWcqOg+buvFGFFX6ck+00000+00006.wav,Mafia_The_PitBull,video4,test
/Users/kingsley/Downloads/data/raw/Mafia_The_PitBull/video4/UCS8orEh5CcGm2LRELwWcqOg+buvFGFFX6ck+00000+00007.wav,Mafia_The_PitBull,video4,test
/Users/kingsley/Downloads/data/raw/Mafia_The_PitBull/video4/UCS8orEh5CcGm2LRELwWcqOg+buvFGFFX6ck+00000+00008.wav,Mafia_The_PitBull,video4,test
/Users/kingsley/Downloads/data/raw/Mafia_The_PitBull/video4/UCS8orEh5CcGm2LRELwWcqOg+buvFGFFX6ck+00000+00009.wav,Mafia_The_PitBull,video4,test
/Users/kingsley/Downloads/data/raw/Mafia_The_PitBull/video4/UCS8orEh5CcGm2LRELwWcqOg+buvFGFFX6ck+00002+00000.wav,Mafia_The_PitBull,video4,test
/Users/kingsley/Downloads/data/raw/Mafia_The_PitBull/video4/UCS8orEh5CcGm2LRELwWcqOg+buvFGFFX6ck+00002+00001.wav,Mafia_The_PitBull,video4,test
/Users/kingsley/Downloads/data/raw/Mafia_The_PitBull/video4/UCS8orEh5CcGm2LRELwWcqOg+buvFGFFX6ck+00002+00002.wav,Mafia_The_PitBull,video4,test
/Users/kingsley/Downloads/data/raw/Mafia_The_PitBull/video4/UCS8orEh5CcGm2LRELwWcqOg+buvFGFFX6ck+00002+00003.wav,Mafia_The_PitBull,video4,test
/Users/kingsley/Downloads/data/raw/Mafia_The_PitBull/video4/UCS8orEh5CcGm2LRELwWcqOg+buvFGFFX6ck+00004+00000.wav,Mafia_The_PitBull,video4,test
/Users/kingsley/Downloads/data/raw/Mafia_The_PitBull/video4/UCS8orEh5CcGm2LRELwWcqOg+buvFGFFX6ck+00005+00000.wav,Mafia_The_PitBull,video4,test
/Users/kingsley/Downloads/data/raw/MaisytheBarnHippo/video1/7342626042621791530-00000_00000.wav,MaisytheBarnHippo,video1,train
/Users/kingsley/Downloads/data/raw/MaisytheBarnHippo/video1/7342626042621791530-00000_00001.wav,MaisytheBarnHippo,video1,train
/Users/kingsley/Downloads/data/raw/MaisytheBarnHippo/video1/7342626042621791530-00000_00002.wav,MaisytheBarnHippo,video1,train
/Users/kingsley/Downloads/data/raw/MaisytheBarnHippo/video1/7342626042621791530-00000_00003.wav,MaisytheBarnHippo,video1,train
/Users/kingsley/Downloads/data/raw/MaisytheBarnHippo/video1/7342626042621791530-00000_00004.wav,MaisytheBarnHippo,video1,train
/Users/kingsley/Downloads/data/raw/MaisytheBarnHippo/video2/7168846367530437931-00000_00000.wav,MaisytheBarnHippo,video2,train
/Users/kingsley/Downloads/data/raw/MaisytheBarnHippo/video2/7168846367530437931-00000_00001.wav,MaisytheBarnHippo,video2,train
/Users/kingsley/Downloads/data/raw/MaisytheBarnHippo/video2/7168846367530437931-00000_00002.wav,MaisytheBarnHippo,video2,train
/Users/kingsley/Downloads/data/raw/MaisytheBarnHippo/video2/7168846367530437931-00000_00003.wav,MaisytheBarnHippo,video2,train
/Users/kingsley/Downloads/data/raw/MaisytheBarnHippo/video2/7168846367530437931-00000_00004.wav,MaisytheBarnHippo,video2,train
/Users/kingsley/Downloads/data/raw/MaisytheBarnHippo/video2/7168846367530437931-00000_00005.wav,MaisytheBarnHippo,video2,train
/Users/kingsley/Downloads/data/raw/MaisytheBarnHippo/video2/7168846367530437931-00000_00006.wav,MaisytheBarnHippo,video2,train
/Users/kingsley/Downloads/data/raw/MaisytheBarnHippo/video2/7168846367530437931-00000_00007.wav,MaisytheBarnHippo,video2,train
/Users/kingsley/Downloads/data/raw/MaisytheBarnHippo/video2/7168846367530437931-00000_00008.wav,MaisytheBarnHippo,video2,train
/Users/kingsley/Downloads/data/raw/MaisytheBarnHippo/video2/7168846367530437931-00000_00009.wav,MaisytheBarnHippo,video2,train
/Users/kingsley/Downloads/data/raw/MaisytheBarnHippo/video3/7101469824777293098-00000_00000.wav,MaisytheBarnHippo,video3,train
/Users/kingsley/Downloads/data/raw/MaisytheBarnHippo/video3/7101469824777293098-00001_00000.wav,MaisytheBarnHippo,video3,train
/Users/kingsley/Downloads/data/raw/MaisytheBarnHippo/video3/7101469824777293098-00002_00000.wav,MaisytheBarnHippo,video3,train
/Users/kingsley/Downloads/data/raw/MaisytheBarnHippo/video3/7101469824777293098-00002_00001.wav,MaisytheBarnHippo,video3,train
/Users/kingsley/Downloads/data/raw/MaisytheBarnHippo/video3/7101469824777293098-00002_00002.wav,MaisytheBarnHippo,video3,train
/Users/kingsley/Downloads/data/raw/MaisytheBarnHippo/video4/7334844198962679082-00000_00000.wav,MaisytheBarnHippo,video4,test
/Users/kingsley/Downloads/data/raw/MaisytheBarnHippo/video4/7334844198962679082-00000_00001.wav,MaisytheBarnHippo,video4,test
/Users/kingsley/Downloads/data/raw/MaisytheBarnHippo/video4/7334844198962679082-00000_00002.wav,MaisytheBarnHippo,video4,test
/Users/kingsley/Downloads/data/raw/MaisytheBarnHippo/video4/7334844198962679082-00000_00003.wav,MaisytheBarnHippo,video4,test
/Users/kingsley/Downloads/data/raw/MaisytheBarnHippo/video4/7334844198962679082-00000_00004.wav,MaisytheBarnHippo,video4,test
/Users/kingsley/Downloads/data/raw/MaisytheBarnHippo/video4/7334844198962679082-00000_00005.wav,MaisytheBarnHippo,video4,test
/Users/kingsley/Downloads/data/raw/Mary_The_Pitbull/video1/Cn793XfIT80-00000_00000.wav,Mary_The_Pitbull,video1,train
/Users/kingsley/Downloads/data/raw/Mary_The_Pitbull/video1/Cn793XfIT80-00001_00000.wav,Mary_The_Pitbull,video1,train
/Users/kingsley/Downloads/data/raw/Mary_The_Pitbull/video1/Cn793XfIT80-00002_00000.wav,Mary_The_Pitbull,video1,train
/Users/kingsley/Downloads/data/raw/Mary_The_Pitbull/video1/UChnH1k5wJfcIAWmLkKzJiYg+Cn793XfIT80+00000+00000.wav,Mary_The_Pitbull,video1,train
/Users/kingsley/Downloads/data/raw/Mary_The_Pitbull/video1/UChnH1k5wJfcIAWmLkKzJiYg+Cn793XfIT80+00001+00000.wav,Mary_The_Pitbull,video1,train
/Users/kingsley/Downloads/data/raw/Mary_The_Pitbull/video1/UChnH1k5wJfcIAWmLkKzJiYg+Cn793XfIT80+00002+00000.wav,Mary_The_Pitbull,video1,train
/Users/kingsley/Downloads/data/raw/Mary_The_Pitbull/video2/UChnH1k5wJfcIAWmLkKzJiYg+Ihaj_V7VSXo+00000+00000.wav,Mary_The_Pitbull,video2,train
/Users/kingsley/Downloads/data/raw/Mary_The_Pitbull/video2/UChnH1k5wJfcIAWmLkKzJiYg+Ihaj_V7VSXo+00000+00001.wav,Mary_The_Pitbull,video2,train
/Users/kingsley/Downloads/data/raw/Mary_The_Pitbull/video2/UChnH1k5wJfcIAWmLkKzJiYg+Ihaj_V7VSXo+00000+00002.wav,Mary_The_Pitbull,video2,train
/Users/kingsley/Downloads/data/raw/Mary_The_Pitbull/video2/UChnH1k5wJfcIAWmLkKzJiYg+Ihaj_V7VSXo+00000+00003.wav,Mary_The_Pitbull,video2,train
/Users/kingsley/Downloads/data/raw/Mary_The_Pitbull/video3/UChnH1k5wJfcIAWmLkKzJiYg+igifgBxpCFE+00000+00000.wav,Mary_The_Pitbull,video3,train
/Users/kingsley/Downloads/data/raw/Mary_The_Pitbull/video3/UChnH1k5wJfcIAWmLkKzJiYg+igifgBxpCFE+00000+00001.wav,Mary_The_Pitbull,video3,train
/Users/kingsley/Downloads/data/raw/Mary_The_Pitbull/video3/UChnH1k5wJfcIAWmLkKzJiYg+igifgBxpCFE+00001+00000.wav,Mary_The_Pitbull,video3,train
/Users/kingsley/Downloads/data/raw/Mary_The_Pitbull/video3/UChnH1k5wJfcIAWmLkKzJiYg+igifgBxpCFE+00002+00000.wav,Mary_The_Pitbull,video3,train
/Users/kingsley/Downloads/data/raw/Mary_The_Pitbull/video3/UChnH1k5wJfcIAWmLkKzJiYg+igifgBxpCFE+00003+00000.wav,Mary_The_Pitbull,video3,train
/Users/kingsley/Downloads/data/raw/Mary_The_Pitbull/video3/UChnH1k5wJfcIAWmLkKzJiYg+igifgBxpCFE+00004+00000.wav,Mary_The_Pitbull,video3,train
/Users/kingsley/Downloads/data/raw/Mary_The_Pitbull/video3/UChnH1k5wJfcIAWmLkKzJiYg+igifgBxpCFE+00005+00000.wav,Mary_The_Pitbull,video3,train
/Users/kingsley/Downloads/data/raw/Mary_The_Pitbull/video4/Rxc7oUEp_7U-00002_00000.wav,Mary_The_Pitbull,video4,test
/Users/kingsley/Downloads/data/raw/Mary_The_Pitbull/video4/UChnH1k5wJfcIAWmLkKzJiYg+Rxc7oUEp_7U+00000+00000.wav,Mary_The_Pitbull,video4,test
/Users/kingsley/Downloads/data/raw/Mary_The_Pitbull/video4/UChnH1k5wJfcIAWmLkKzJiYg+Rxc7oUEp_7U+00002+00000.wav,Mary_The_Pitbull,video4,test
/Users/kingsley/Downloads/data/raw/Meeka_The_Husky/video1/K-C5uTsCNOU-00000_00000.wav,Meeka_The_Husky,video1,train
/Users/kingsley/Downloads/data/raw/Meeka_The_Husky/video1/K-C5uTsCNOU-00000_00001.wav,Meeka_The_Husky,video1,train
/Users/kingsley/Downloads/data/raw/Meeka_The_Husky/video1/K-C5uTsCNOU-00000_00002.wav,Meeka_The_Husky,video1,train
/Users/kingsley/Downloads/data/raw/Meeka_The_Husky/video2/eVbj85YUkHM-00000_00000.wav,Meeka_The_Husky,video2,train
/Users/kingsley/Downloads/data/raw/Meeka_The_Husky/video2/eVbj85YUkHM-00001_00000.wav,Meeka_The_Husky,video2,train
/Users/kingsley/Downloads/data/raw/Meeka_The_Husky/video2/eVbj85YUkHM-00001_00001.wav,Meeka_The_Husky,video2,train
/Users/kingsley/Downloads/data/raw/Meeka_The_Husky/video2/eVbj85YUkHM-00001_00002.wav,Meeka_The_Husky,video2,train
/Users/kingsley/Downloads/data/raw/Meeka_The_Husky/video2/eVbj85YUkHM-00001_00003.wav,Meeka_The_Husky,video2,train
/Users/kingsley/Downloads/data/raw/Meeka_The_Husky/video2/eVbj85YUkHM-00001_00004.wav,Meeka_The_Husky,video2,train
/Users/kingsley/Downloads/data/raw/Meeka_The_Husky/video2/eVbj85YUkHM-00001_00005.wav,Meeka_The_Husky,video2,train
/Users/kingsley/Downloads/data/raw/Meeka_The_Husky/video3/J_UiTn23Esw-00000_00000.wav,Meeka_The_Husky,video3,train
/Users/kingsley/Downloads/data/raw/Meeka_The_Husky/video3/J_UiTn23Esw-00000_00001.wav,Meeka_The_Husky,video3,train
/Users/kingsley/Downloads/data/raw/Meeka_The_Husky/video3/J_UiTn23Esw-00000_00002.wav,Meeka_The_Husky,video3,train
/Users/kingsley/Downloads/data/raw/Meeka_The_Husky/video4/epiJXo2chVI-00000_00000.wav,Meeka_The_Husky,video4,test
/Users/kingsley/Downloads/data/raw/Meeka_The_Husky/video4/epiJXo2chVI-00000_00001.wav,Meeka_The_Husky,video4,test
/Users/kingsley/Downloads/data/raw/Meeka_The_Husky/video4/epiJXo2chVI-00001_00000.wav,Meeka_The_Husky,video4,test
/Users/kingsley/Downloads/data/raw/Meeka_The_Husky/video4/epiJXo2chVI-00001_00001.wav,Meeka_The_Husky,video4,test
/Users/kingsley/Downloads/data/raw/MiMi_My_Friend/video1/UCmOzdrBJjPu8CjQA3y_R3Kw+6d_8iBIoV5Y+00000+00000.wav,MiMi_My_Friend,video1,train
/Users/kingsley/Downloads/data/raw/MiMi_My_Friend/video2/UCmOzdrBJjPu8CjQA3y_R3Kw+f1BUWwWpaD8+00000+00000.wav,MiMi_My_Friend,video2,train
/Users/kingsley/Downloads/data/raw/MiMi_My_Friend/video2/UCmOzdrBJjPu8CjQA3y_R3Kw+f1BUWwWpaD8+00000+00001.wav,MiMi_My_Friend,video2,train
/Users/kingsley/Downloads/data/raw/MiMi_My_Friend/video2/UCmOzdrBJjPu8CjQA3y_R3Kw+f1BUWwWpaD8+00001+00000.wav,MiMi_My_Friend,video2,train
/Users/kingsley/Downloads/data/raw/MiMi_My_Friend/video3/UCmOzdrBJjPu8CjQA3y_R3Kw+GZxR7GUSf3E+00000+00000.wav,MiMi_My_Friend,video3,train
/Users/kingsley/Downloads/data/raw/MiMi_My_Friend/video3/UCmOzdrBJjPu8CjQA3y_R3Kw+GZxR7GUSf3E+00000+00001.wav,MiMi_My_Friend,video3,train
/Users/kingsley/Downloads/data/raw/MiMi_My_Friend/video4/UCmOzdrBJjPu8CjQA3y_R3Kw+MiY8voempPM+00000+00000.wav,MiMi_My_Friend,video4,test
/Users/kingsley/Downloads/data/raw/MiMi_My_Friend/video4/UCmOzdrBJjPu8CjQA3y_R3Kw+MiY8voempPM+00000+00001.wav,MiMi_My_Friend,video4,test
/Users/kingsley/Downloads/data/raw/MiMi_My_Friend/video4/UCmOzdrBJjPu8CjQA3y_R3Kw+MiY8voempPM+00001+00000.wav,MiMi_My_Friend,video4,test
/Users/kingsley/Downloads/data/raw/Nikko_Boy/video1/7392752378472074538-00000_00000.wav,Nikko_Boy,video1,train
/Users/kingsley/Downloads/data/raw/Nikko_Boy/video1/7392752378472074538-00001_00000.wav,Nikko_Boy,video1,train
/Users/kingsley/Downloads/data/raw/Nikko_Boy/video1/7392752378472074538-00001_00001.wav,Nikko_Boy,video1,train
/Users/kingsley/Downloads/data/raw/Nikko_Boy/video1/7392752378472074538-00002_00000.wav,Nikko_Boy,video1,train
/Users/kingsley/Downloads/data/raw/Nikko_Boy/video1/7392752378472074538-00002_00001.wav,Nikko_Boy,video1,train
/Users/kingsley/Downloads/data/raw/Nikko_Boy/video1/7392752378472074538-00003_00000.wav,Nikko_Boy,video1,train
/Users/kingsley/Downloads/data/raw/Nikko_Boy/video1/7392752378472074538-00004_00000.wav,Nikko_Boy,video1,train
/Users/kingsley/Downloads/data/raw/Nikko_Boy/video1/7392752378472074538-00005_00000.wav,Nikko_Boy,video1,train
/Users/kingsley/Downloads/data/raw/Nikko_Boy/video1/7392752378472074538-00005_00001.wav,Nikko_Boy,video1,train
/Users/kingsley/Downloads/data/raw/Nikko_Boy/video1/7392752378472074538-00005_00002.wav,Nikko_Boy,video1,train
/Users/kingsley/Downloads/data/raw/Nikko_Boy/video1/7392752378472074538-00006_00000.wav,Nikko_Boy,video1,train
/Users/kingsley/Downloads/data/raw/Nikko_Boy/video2/7384250082943683883-00000_00000.wav,Nikko_Boy,video2,train
/Users/kingsley/Downloads/data/raw/Nikko_Boy/video2/7384250082943683883-00000_00001.wav,Nikko_Boy,video2,train
/Users/kingsley/Downloads/data/raw/Nikko_Boy/video2/7384250082943683883-00000_00002.wav,Nikko_Boy,video2,train
/Users/kingsley/Downloads/data/raw/Nikko_Boy/video2/7384250082943683883-00001_00000.wav,Nikko_Boy,video2,train
/Users/kingsley/Downloads/data/raw/Nikko_Boy/video2/7384250082943683883-00001_00001.wav,Nikko_Boy,video2,train
/Users/kingsley/Downloads/data/raw/Nikko_Boy/video2/7384250082943683883-00001_00002.wav,Nikko_Boy,video2,train
/Users/kingsley/Downloads/data/raw/Nikko_Boy/video2/7384250082943683883-00001_00003.wav,Nikko_Boy,video2,train
/Users/kingsley/Downloads/data/raw/Nikko_Boy/video2/7384250082943683883-00002_00000.wav,Nikko_Boy,video2,train
/Users/kingsley/Downloads/data/raw/Nikko_Boy/video2/7384250082943683883-00002_00001.wav,Nikko_Boy,video2,train
/Users/kingsley/Downloads/data/raw/Nikko_Boy/video2/7384250082943683883-00002_00002.wav,Nikko_Boy,video2,train
/Users/kingsley/Downloads/data/raw/Nikko_Boy/video2/7384250082943683883-00002_00003.wav,Nikko_Boy,video2,train
/Users/kingsley/Downloads/data/raw/Nikko_Boy/video2/7384250082943683883-00003_00000.wav,Nikko_Boy,video2,train
/Users/kingsley/Downloads/data/raw/Nikko_Boy/video2/7384250082943683883-00003_00001.wav,Nikko_Boy,video2,train
/Users/kingsley/Downloads/data/raw/Nikko_Boy/video3/7234496593804692782-00000_00000.wav,Nikko_Boy,video3,train
/Users/kingsley/Downloads/data/raw/Nikko_Boy/video3/7234496593804692782-00001_00000.wav,Nikko_Boy,video3,train
/Users/kingsley/Downloads/data/raw/Nikko_Boy/video3/7234496593804692782-00001_00001.wav,Nikko_Boy,video3,train
/Users/kingsley/Downloads/data/raw/Nikko_Boy/video3/7234496593804692782-00001_00002.wav,Nikko_Boy,video3,train
/Users/kingsley/Downloads/data/raw/Nikko_Boy/video3/7234496593804692782-00001_00003.wav,Nikko_Boy,video3,train
/Users/kingsley/Downloads/data/raw/Nikko_Boy/video3/7234496593804692782-00002_00000.wav,Nikko_Boy,video3,train
/Users/kingsley/Downloads/data/raw/Nikko_Boy/video3/7234496593804692782-00003_00000.wav,Nikko_Boy,video3,train
/Users/kingsley/Downloads/data/raw/Nikko_Boy/video3/7234496593804692782-00003_00001.wav,Nikko_Boy,video3,train
/Users/kingsley/Downloads/data/raw/Nikko_Boy/video3/7234496593804692782-00003_00002.wav,Nikko_Boy,video3,train
/Users/kingsley/Downloads/data/raw/Nikko_Boy/video3/7234496593804692782-00003_00003.wav,Nikko_Boy,video3,train
/Users/kingsley/Downloads/data/raw/Nikko_Boy/video3/7234496593804692782-00003_00004.wav,Nikko_Boy,video3,train
/Users/kingsley/Downloads/data/raw/Nikko_Boy/video3/7234496593804692782-00003_00005.wav,Nikko_Boy,video3,train
/Users/kingsley/Downloads/data/raw/Nikko_Boy/video4/7414666555587349802-00000_00000.wav,Nikko_Boy,video4,test
/Users/kingsley/Downloads/data/raw/Nikko_Boy/video4/7414666555587349802-00001_00000.wav,Nikko_Boy,video4,test
/Users/kingsley/Downloads/data/raw/Nikko_Boy/video4/7414666555587349802-00001_00001.wav,Nikko_Boy,video4,test
/Users/kingsley/Downloads/data/raw/Nikko_Boy/video4/7414666555587349802-00001_00002.wav,Nikko_Boy,video4,test
/Users/kingsley/Downloads/data/raw/Nikko_Boy/video4/7414666555587349802-00001_00003.wav,Nikko_Boy,video4,test
/Users/kingsley/Downloads/data/raw/Nikko_Boy/video4/7414666555587349802-00001_00004.wav,Nikko_Boy,video4,test
/Users/kingsley/Downloads/data/raw/Nikko_Boy/video4/7414666555587349802-00001_00005.wav,Nikko_Boy,video4,test
/Users/kingsley/Downloads/data/raw/Nikko_Boy/video4/7414666555587349802-00002_00000.wav,Nikko_Boy,video4,test
/Users/kingsley/Downloads/data/raw/North_Yuki_Husky/video1/UCI4kRDlYe8OAZyfUFzVBFrA+FDatunblQNg+00000+00000.wav,North_Yuki_Husky,video1,train
/Users/kingsley/Downloads/data/raw/North_Yuki_Husky/video1/UCI4kRDlYe8OAZyfUFzVBFrA+FDatunblQNg+00001+00000.wav,North_Yuki_Husky,video1,train
/Users/kingsley/Downloads/data/raw/North_Yuki_Husky/video1/UCI4kRDlYe8OAZyfUFzVBFrA+FDatunblQNg+00001+00001.wav,North_Yuki_Husky,video1,train
/Users/kingsley/Downloads/data/raw/North_Yuki_Husky/video1/UCI4kRDlYe8OAZyfUFzVBFrA+FDatunblQNg+00002+00000.wav,North_Yuki_Husky,video1,train
/Users/kingsley/Downloads/data/raw/North_Yuki_Husky/video1/UCI4kRDlYe8OAZyfUFzVBFrA+FDatunblQNg+00002+00001.wav,North_Yuki_Husky,video1,train
/Users/kingsley/Downloads/data/raw/North_Yuki_Husky/video1/UCI4kRDlYe8OAZyfUFzVBFrA+FDatunblQNg+00002+00002.wav,North_Yuki_Husky,video1,train
/Users/kingsley/Downloads/data/raw/North_Yuki_Husky/video2/UCI4kRDlYe8OAZyfUFzVBFrA+Fy-ySpehXbw+00000+00000.wav,North_Yuki_Husky,video2,train
/Users/kingsley/Downloads/data/raw/North_Yuki_Husky/video2/UCI4kRDlYe8OAZyfUFzVBFrA+Fy-ySpehXbw+00001+00000.wav,North_Yuki_Husky,video2,train
/Users/kingsley/Downloads/data/raw/North_Yuki_Husky/video2/UCI4kRDlYe8OAZyfUFzVBFrA+Fy-ySpehXbw+00002+00000.wav,North_Yuki_Husky,video2,train
/Users/kingsley/Downloads/data/raw/North_Yuki_Husky/video2/UCI4kRDlYe8OAZyfUFzVBFrA+Fy-ySpehXbw+00004+00000.wav,North_Yuki_Husky,video2,train
/Users/kingsley/Downloads/data/raw/North_Yuki_Husky/video2/UCI4kRDlYe8OAZyfUFzVBFrA+Fy-ySpehXbw+00004+00001.wav,North_Yuki_Husky,video2,train
/Users/kingsley/Downloads/data/raw/North_Yuki_Husky/video2/UCI4kRDlYe8OAZyfUFzVBFrA+Fy-ySpehXbw+00005+00000.wav,North_Yuki_Husky,video2,train
/Users/kingsley/Downloads/data/raw/North_Yuki_Husky/video2/UCI4kRDlYe8OAZyfUFzVBFrA+Fy-ySpehXbw+00005+00001.wav,North_Yuki_Husky,video2,train
/Users/kingsley/Downloads/data/raw/North_Yuki_Husky/video2/UCI4kRDlYe8OAZyfUFzVBFrA+Fy-ySpehXbw+00006+00000.wav,North_Yuki_Husky,video2,train
/Users/kingsley/Downloads/data/raw/North_Yuki_Husky/video2/UCI4kRDlYe8OAZyfUFzVBFrA+Fy-ySpehXbw+00006+00001.wav,North_Yuki_Husky,video2,train
/Users/kingsley/Downloads/data/raw/North_Yuki_Husky/video2/UCI4kRDlYe8OAZyfUFzVBFrA+Fy-ySpehXbw+00006+00002.wav,North_Yuki_Husky,video2,train
/Users/kingsley/Downloads/data/raw/North_Yuki_Husky/video2/UCI4kRDlYe8OAZyfUFzVBFrA+Fy-ySpehXbw+00006+00003.wav,North_Yuki_Husky,video2,train
/Users/kingsley/Downloads/data/raw/North_Yuki_Husky/video2/UCI4kRDlYe8OAZyfUFzVBFrA+Fy-ySpehXbw+00006+00004.wav,North_Yuki_Husky,video2,train
/Users/kingsley/Downloads/data/raw/North_Yuki_Husky/video2/UCI4kRDlYe8OAZyfUFzVBFrA+Fy-ySpehXbw+00007+00000.wav,North_Yuki_Husky,video2,train
/Users/kingsley/Downloads/data/raw/North_Yuki_Husky/video3/UCI4kRDlYe8OAZyfUFzVBFrA+wMX0hzJeFYk+00000+00000.wav,North_Yuki_Husky,video3,train
/Users/kingsley/Downloads/data/raw/North_Yuki_Husky/video3/UCI4kRDlYe8OAZyfUFzVBFrA+wMX0hzJeFYk+00001+00000.wav,North_Yuki_Husky,video3,train
/Users/kingsley/Downloads/data/raw/North_Yuki_Husky/video3/UCI4kRDlYe8OAZyfUFzVBFrA+wMX0hzJeFYk+00002+00000.wav,North_Yuki_Husky,video3,train
/Users/kingsley/Downloads/data/raw/North_Yuki_Husky/video3/UCI4kRDlYe8OAZyfUFzVBFrA+wMX0hzJeFYk+00003+00000.wav,North_Yuki_Husky,video3,train
/Users/kingsley/Downloads/data/raw/North_Yuki_Husky/video3/UCI4kRDlYe8OAZyfUFzVBFrA+wMX0hzJeFYk+00003+00001.wav,North_Yuki_Husky,video3,train
/Users/kingsley/Downloads/data/raw/North_Yuki_Husky/video4/UCI4kRDlYe8OAZyfUFzVBFrA+-yincGojJjM+00000+00000.wav,North_Yuki_Husky,video4,test
/Users/kingsley/Downloads/data/raw/North_Yuki_Husky/video4/UCI4kRDlYe8OAZyfUFzVBFrA+-yincGojJjM+00000+00001.wav,North_Yuki_Husky,video4,test
/Users/kingsley/Downloads/data/raw/North_Yuki_Husky/video4/UCI4kRDlYe8OAZyfUFzVBFrA+-yincGojJjM+00000+00002.wav,North_Yuki_Husky,video4,test
/Users/kingsley/Downloads/data/raw/North_Yuki_Husky/video4/UCI4kRDlYe8OAZyfUFzVBFrA+-yincGojJjM+00001+00000.wav,North_Yuki_Husky,video4,test
/Users/kingsley/Downloads/data/raw/North_Yuki_Husky/video4/UCI4kRDlYe8OAZyfUFzVBFrA+-yincGojJjM+00001+00001.wav,North_Yuki_Husky,video4,test
/Users/kingsley/Downloads/data/raw/North_Yuki_Husky/video4/UCI4kRDlYe8OAZyfUFzVBFrA+-yincGojJjM+00002+00000.wav,North_Yuki_Husky,video4,test
/Users/kingsley/Downloads/data/raw/North_Yuki_Husky/video4/UCI4kRDlYe8OAZyfUFzVBFrA+-yincGojJjM+00002+00001.wav,North_Yuki_Husky,video4,test
/Users/kingsley/Downloads/data/raw/North_Yuki_Husky/video4/UCI4kRDlYe8OAZyfUFzVBFrA+-yincGojJjM+00002+00002.wav,North_Yuki_Husky,video4,test
/Users/kingsley/Downloads/data/raw/North_Yuki_Husky/video4/UCI4kRDlYe8OAZyfUFzVBFrA+-yincGojJjM+00002+00003.wav,North_Yuki_Husky,video4,test
/Users/kingsley/Downloads/data/raw/North_Yuki_Husky/video4/UCI4kRDlYe8OAZyfUFzVBFrA+-yincGojJjM+00002+00004.wav,North_Yuki_Husky,video4,test
/Users/kingsley/Downloads/data/raw/Percy_The_Pitbull/video1/UCeB2d426Tj2KSshLYWrrOkg+qrwUaYikKUc+00002+00000.wav,Percy_The_Pitbull,video1,train
/Users/kingsley/Downloads/data/raw/Percy_The_Pitbull/video1/UCeB2d426Tj2KSshLYWrrOkg+qrwUaYikKUc+00002+00001.wav,Percy_The_Pitbull,video1,train
/Users/kingsley/Downloads/data/raw/Percy_The_Pitbull/video1/UCeB2d426Tj2KSshLYWrrOkg+qrwUaYikKUc+00003+00000.wav,Percy_The_Pitbull,video1,train
